id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,sale_type,saleprice,log_saleprice
2884,911370430,120,RM,41.0,5748,Pave,2,HLS,3,Inside,1,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,473.0,3,2,PConc,5,3,4,6,1573.0,1,0.0,0.0,1573.0,GasA,2,Y,4,1778,0,0,1778,2,0,2,0,2,1,4,5,7,1,4,Attchd,3,2,495.0,3,3,2,123,53,0,0,153,0,0,2,2006,New,375000,12.834681304952548
28,527425090,20,RL,70.0,10500,Pave,3,Lvl,3,FR2,2,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,1,5,432.0,1,0.0,432.0,864.0,GasA,2,Y,4,864,0,0,864,0,0,1,0,3,1,2,5,7,1,1,NA,0,0,0.0,0,0,2,0,0,0,0,0,0,0,4,2010,ConLI,115000,11.652687407345388
531,528488100,20,FV,62.0,7500,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,6,410.0,1,0.0,811.0,1221.0,GasA,2,Y,4,1221,0,0,1221,1,0,2,0,2,1,3,6,7,0,0,Attchd,2,2,400.0,3,3,2,0,113,0,0,0,0,0,10,2009,WD ,185000,12.128111104060462
2189,908228010,40,RL,62.0,10042,Pave,3,Bnk,3,Corner,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,2,144.0,5,278.0,238.0,660.0,GasA,2,Y,4,740,125,0,865,1,0,1,0,2,1,2,4,7,1,4,Detchd,1,1,216.0,3,3,2,0,0,84,0,0,0,0,8,2007,WD ,108500,11.594505451962652
2508,533212110,160,FV,24.0,2544,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,600.0,600.0,GasA,2,Y,4,520,623,80,1223,0,0,2,1,2,1,3,4,7,0,0,Detchd,2,2,480.0,3,3,2,0,166,0,0,0,0,0,7,2006,WD ,147400,11.900905258737373
573,533223030,160,FV,35.0,3768,Pave,3,Lvl,3,FR2,2,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,3,2,PConc,4,3,1,6,549.0,1,0.0,142.0,691.0,GasA,2,Y,4,713,739,0,1452,1,0,2,1,3,1,3,6,7,0,0,Detchd,1,2,506.0,3,3,2,0,34,0,0,0,0,0,9,2009,WD ,156000,11.957611286231675
1363,903455030,50,RM,60.0,10320,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,1,BrkTil,3,2,1,1,0.0,1,0.0,880.0,880.0,GasA,1,Y,4,880,428,0,1308,0,0,2,0,2,1,2,6,7,0,0,Detchd,1,2,400.0,2,2,2,0,0,117,0,0,0,0,4,2008,WD ,120000,11.695247021764184
487,528290030,80,RL,61.0,9734,Pave,2,Lvl,3,Inside,2,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,2,6,241.0,3,113.0,30.0,384.0,GasA,2,Y,4,744,630,0,1374,0,0,2,1,3,1,3,7,7,0,0,BuiltIn,3,2,400.0,3,3,2,0,0,0,0,0,0,0,5,2009,WD ,167000,12.025749091398891
1083,528228445,120,RL,43.0,3182,Pave,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,3,2,PConc,4,4,1,6,16.0,1,0.0,1330.0,1346.0,GasA,2,Y,4,1504,0,0,1504,0,0,2,0,2,1,3,7,7,1,4,Attchd,3,2,437.0,3,3,2,156,20,0,0,0,0,0,5,2008,WD ,191000,12.160028707028767
1620,527110130,80,RL,56.0,8872,Pave,2,HLS,3,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,384.0,384.0,GasA,2,Y,4,754,630,0,1384,0,0,2,1,3,1,2,7,7,1,3,BuiltIn,3,2,390.0,3,3,2,0,0,0,0,0,0,0,3,2007,WD ,161500,11.992260421644849
1929,535181140,20,RL,70.0,12198,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3,3,3,3,780.0,1,0.0,424.0,1204.0,GasA,2,Y,4,1411,0,0,1411,0,0,1,0,3,1,2,7,7,1,3,Attchd,2,1,310.0,3,3,2,278,82,0,0,0,0,0,6,2007,COD,130000,11.77528972943772
1820,532354010,20,RL,80.0,8480,Pave,3,Lvl,3,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,3,3,1,6,630.0,1,0.0,340.0,970.0,GasA,2,Y,4,970,0,0,970,1,0,1,0,2,1,2,5,7,0,0,Detchd,1,2,624.0,3,3,2,0,24,0,0,192,0,0,7,2007,WD ,132500,11.794337924408413
1398,905300020,80,RL,60.0,10200,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1970,1970,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,3,PConc,4,3,3,5,704.0,1,0.0,160.0,864.0,GasA,3,Y,4,904,0,0,904,0,0,1,0,3,1,3,5,7,0,0,2Types,1,3,912.0,3,3,2,143,0,0,0,0,0,0,6,2008,WD ,144000,11.877568578558138
2177,908152180,90,RL,60.0,9555,Pave,2,Lvl,3,CulDSac,2,Edwards,Norm,Norm,Duplex,2Story,5,6,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,Y,4,1100,1133,0,2233,0,0,2,1,5,2,2,11,7,0,0,Attchd,3,2,579.0,3,4,2,0,0,0,0,0,0,0,2,2007,WD ,141000,11.856515169360305
2144,907227100,20,RL,60.0,7200,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,4,8,1972,2006,Gable,CompShg,Plywood,Plywood,None,0.0,2,3,CBlock,3,3,1,3,385.0,1,0.0,0.0,385.0,GasA,3,Y,4,875,0,0,875,0,0,1,0,3,1,3,5,7,0,0,Detchd,1,2,728.0,3,3,2,352,0,0,0,0,0,0,10,2007,WD ,117000,11.669929213779893
2697,903456090,190,RM,60.0,6780,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,2fmCon,1.5Fin,6,8,1935,1982,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,1,CBlock,3,3,3,6,490.0,1,0.0,30.0,520.0,GasA,1,N,4,520,0,234,754,1,0,1,0,2,1,2,5,7,0,0,NA,0,0,0.0,0,0,0,53,0,0,0,0,0,0,6,2006,WD ,84500,11.344506813345266
1403,905401060,20,RL,60.0,53227,Pave,2,Low,3,CulDSac,1,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,2,2,CBlock,4,3,4,4,1116.0,1,0.0,248.0,1364.0,GasA,2,Y,4,1663,0,0,1663,1,0,1,0,2,1,3,6,6,2,4,Attchd,3,2,529.0,3,3,2,224,137,0,0,0,0,0,3,2008,WD ,256000,12.4529327234617
596,534226120,20,RL,70.0,9100,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,3,3,1,4,338.0,3,466.0,121.0,925.0,GasA,2,Y,4,925,0,0,925,0,1,1,0,2,1,2,5,7,0,0,Detchd,1,1,429.0,3,3,2,0,0,0,0,0,0,0,7,2009,WD ,117500,11.67419361256635
922,909276200,50,RL,130.0,9600,Pave,2,HLS,3,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,2,1,3,428.0,1,0.0,300.0,728.0,GasA,3,Y,4,976,332,0,1308,1,0,1,1,2,1,2,7,5,2,3,Detchd,1,1,256.0,3,3,2,0,70,0,0,0,0,0,6,2009,WD ,160000,11.982929094215963
2065,905201080,20,RL,81.0,14175,Pave,3,Bnk,3,Inside,1,Sawyer,PosA,Norm,1Fam,1Story,5,5,1956,1998,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,2,CBlock,3,3,1,3,386.0,5,522.0,332.0,1240.0,GasA,2,Y,4,1375,0,0,1375,1,0,1,0,3,1,2,6,7,1,4,Attchd,1,1,323.0,3,3,2,0,0,0,0,0,0,0,12,2007,WD ,187000,12.138863895836725
1710,528166150,60,RL,110.0,14277,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,3,2,PConc,5,3,2,6,938.0,1,0.0,379.0,1317.0,GasA,2,Y,4,1217,1168,0,2385,1,0,2,1,3,1,3,7,7,1,4,Attchd,3,3,818.0,3,3,2,192,228,0,0,0,0,0,1,2007,WD ,350000,12.765688433465597
1034,527401130,90,RL,60.0,9000,Pave,3,Lvl,3,FR2,2,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,4,3,2,1,0.0,1,0.0,896.0,896.0,GasA,2,Y,4,896,896,0,1792,0,0,2,2,4,2,2,8,7,0,0,Detchd,1,2,480.0,3,3,2,0,45,0,0,0,0,0,6,2008,WD ,133000,11.79810440720389
1057,528110110,20,RL,105.0,13693,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,554.0,3,2,PConc,5,3,4,6,1728.0,4,495.0,195.0,2418.0,GasA,2,Y,4,2464,0,0,2464,1,0,2,1,4,1,4,9,7,1,5,Attchd,3,3,650.0,3,3,2,358,78,0,0,0,0,0,8,2008,WD ,417500,12.942039823273047
470,528228295,120,RL,51.0,3635,Pave,3,Lvl,3,Inside,2,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,3,2,PConc,4,3,1,5,988.0,1,0.0,398.0,1386.0,GasA,2,Y,4,1569,0,0,1569,0,1,2,0,1,1,3,7,7,1,3,Attchd,2,3,660.0,3,3,2,143,20,0,0,0,0,0,5,2009,WD ,175900,12.077670930725649
819,906340100,20,RL,84.0,10933,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,9,5,2009,2009,Hip,CompShg,VinylSd,VinylSd,Stone,242.0,4,2,PConc,5,3,4,6,1021.0,1,0.0,534.0,1555.0,GasA,2,Y,4,1680,0,0,1680,1,0,1,1,1,1,4,8,7,1,4,Attchd,3,3,1138.0,3,3,2,185,24,0,0,0,0,0,7,2009,New,323262,12.686218418914901
2160,907405130,20,RL,65.0,8450,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,2,6,699.0,1,0.0,638.0,1337.0,GasA,2,Y,4,1337,0,0,1337,1,0,2,0,3,1,3,6,7,0,0,Attchd,2,2,531.0,3,3,2,0,39,0,0,0,0,0,10,2007,WD ,185000,12.128111104060462
2552,534430050,30,RL,60.0,8550,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,4,574.0,1,0.0,242.0,816.0,GasA,2,Y,4,816,0,0,816,1,0,1,0,2,1,2,4,7,1,2,Attchd,1,1,240.0,3,3,2,228,0,40,0,0,0,0,7,2006,WD ,129800,11.773750083252127
41,528120100,20,RL,95.0,12182,Pave,3,Lvl,3,Corner,2,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,3,2,PConc,4,3,2,4,1201.0,1,0.0,340.0,1541.0,GasA,2,Y,4,1541,0,0,1541,0,0,2,0,3,1,3,7,7,1,4,Attchd,2,2,532.0,3,3,2,0,70,0,0,0,0,0,5,2010,New,220000,12.301382825334498
742,903231030,50,RM,51.0,6120,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,884.0,884.0,GasA,2,Y,4,989,584,0,1573,0,0,1,0,3,1,3,6,7,0,0,Detchd,1,1,240.0,3,3,2,0,0,54,0,120,0,0,7,2009,WD ,133000,11.79810440720389
686,535454100,50,RL,60.0,10800,Pave,3,Lvl,3,Inside,2,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,832.0,832.0,GasA,2,Y,2,832,629,0,1461,0,0,2,0,4,1,2,6,7,0,0,Detchd,1,1,384.0,3,3,2,0,204,0,0,0,0,0,8,2009,WD ,133500,11.801856756822442
314,914478110,90,RL,60.0,12760,Pave,2,Lvl,3,Inside,2,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,1958.0,1958.0,GasA,2,Y,4,2048,0,0,2048,0,0,3,0,5,2,2,9,7,0,0,2Types,1,2,776.0,3,3,2,0,0,0,0,0,0,0,3,2010,ConLD,170000,12.043553716032399
1630,527165170,60,RL,60.0,7655,Pave,2,Lvl,3,CulDSac,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,903.0,903.0,GasA,2,Y,4,910,732,0,1642,0,0,2,1,3,1,2,7,7,1,3,Attchd,2,2,392.0,3,3,2,290,84,0,0,0,0,0,7,2007,WD ,168000,12.031719258385396
191,902403070,70,RM,60.0,10560,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,2,3,1,3,283.0,1,0.0,455.0,738.0,GasA,2,Y,4,868,602,0,1470,0,0,1,1,2,1,2,6,6,0,0,Detchd,1,2,624.0,3,3,2,0,0,0,0,0,0,0,6,2010,WD ,140750,11.854740546001937
1626,527162140,60,RL,60.0,7500,Pave,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,PConc,4,3,1,1,0.0,1,0.0,938.0,938.0,GasA,2,Y,4,957,1342,0,2299,0,0,3,1,5,1,2,7,7,1,3,Attchd,3,2,482.0,3,3,2,188,30,0,0,0,0,0,8,2007,WD ,204000,12.225875272826354
59,528292020,60,RL,60.0,9505,Pave,2,Lvl,3,CulDSac,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,3,2,PConc,4,3,1,1,0.0,1,0.0,884.0,884.0,GasA,2,Y,4,884,1151,0,2035,0,0,2,1,3,1,3,8,7,1,4,BuiltIn,3,2,434.0,3,3,2,144,48,0,0,0,0,0,5,2010,WD ,222500,12.312682380588432
2632,535478010,85,RL,69.0,10205,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,3,4,784.0,1,0.0,141.0,925.0,GasA,2,Y,4,999,0,0,999,1,0,1,0,3,1,2,6,7,0,0,Attchd,1,1,300.0,3,3,2,150,72,0,0,0,0,0,5,2006,WD ,134500,11.809319478024031
1835,533205110,120,FV,45.0,4379,Pave,2,Lvl,3,FR2,2,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,PConc,4,3,3,6,851.0,1,0.0,527.0,1378.0,GasA,2,Y,4,1378,0,0,1378,1,0,2,0,2,1,3,6,7,1,4,Attchd,3,2,540.0,3,3,2,160,56,0,0,0,0,0,7,2007,WD ,214000,12.273731294003989
2675,903229040,190,RM,65.0,7800,Pave,3,Lvl,3,Inside,2,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,4,3,2,3,507.0,1,0.0,286.0,793.0,GasA,2,Y,4,793,325,0,1118,1,0,1,0,3,1,2,5,7,1,4,Detchd,1,2,410.0,3,3,2,0,0,0,0,271,0,0,5,2006,WD ,119900,11.694413341015606
1503,908201120,90,RL,92.0,12108,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Duplex,1Story,4,4,1955,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,2,2,CBlock,3,3,1,5,133.0,1,0.0,1307.0,1440.0,GasA,2,N,2,1440,0,0,1440,0,0,2,0,4,2,1,8,7,0,0,NA,0,0,0.0,0,0,2,0,0,0,0,0,0,0,9,2008,WD ,118000,11.678439903447801
1963,535452060,20,RL,70.0,7000,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,2,2,CBlock,3,3,1,3,588.0,1,0.0,422.0,1010.0,GasA,2,Y,4,1134,0,0,1134,0,0,1,0,2,1,2,6,7,0,0,Attchd,2,1,254.0,3,3,2,0,16,0,0,0,0,0,4,2007,WD ,135000,11.813030057420567
1352,903400180,50,RL,64.0,13053,Pave,3,Bnk,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,833.0,833.0,GasA,2,Y,4,1053,795,0,1848,0,0,1,1,4,1,3,8,7,1,4,Detchd,1,2,370.0,3,3,0,0,0,0,0,220,0,0,6,2008,WD ,207000,12.240474072247506
1519,909175100,50,RL,60.0,8400,Pave,3,Bnk,3,Inside,2,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,PConc,3,3,1,3,423.0,1,0.0,758.0,1181.0,GasA,2,Y,4,1390,304,0,1694,0,0,2,0,4,1,2,7,7,1,4,Detchd,1,2,576.0,3,3,2,342,0,128,0,0,0,0,6,2008,WD ,136500,11.824079893607152
1305,902205140,20,RM,50.0,6000,Pave,3,Lvl,3,Corner,2,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,1,0.0,1,0.0,901.0,901.0,GasA,2,Y,4,901,0,0,901,0,0,1,0,2,1,2,4,7,0,0,Detchd,1,1,281.0,2,3,2,0,0,0,0,0,0,0,8,2008,WD ,107900,11.588960151246226
2014,903231090,50,RM,60.0,6240,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,BrkTil,3,3,1,2,52.0,1,0.0,809.0,861.0,GasA,2,Y,4,861,548,0,1409,1,0,1,1,3,1,2,6,7,1,4,Detchd,1,2,528.0,3,3,2,225,0,84,0,0,0,0,3,2007,WD ,126000,11.744037185933616
1,526301100,20,RL,141.0,31770,Pave,2,Lvl,3,Corner,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,112.0,2,2,CBlock,3,4,4,4,639.0,1,0.0,441.0,1080.0,GasA,2,Y,4,1656,0,0,1656,1,0,1,0,3,1,2,7,7,2,4,Attchd,3,2,528.0,3,3,1,210,62,0,0,0,0,0,5,2010,WD ,215000,12.2783933071098
1052,528102110,60,RL,96.0,12474,Pave,3,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,4,2,PConc,5,3,3,6,1280.0,1,0.0,402.0,1682.0,GasA,2,Y,4,1742,590,0,2332,1,0,2,1,3,1,4,9,7,1,5,BuiltIn,3,3,846.0,3,3,2,196,134,0,0,0,0,0,8,2008,New,426000,12.962194625251508
622,534478230,20,RL,80.0,9600,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,1,5,607.0,1,0.0,506.0,1113.0,GasA,2,Y,4,1113,0,0,1113,0,0,1,0,3,1,3,5,7,1,4,Attchd,1,1,264.0,3,3,2,0,80,120,0,0,0,0,7,2009,WD ,147000,11.898187865760873
913,909251050,30,RL,64.0,8574,Pave,3,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,Stucco,None,0.0,3,2,BrkTil,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,2,Y,4,1232,0,0,1232,0,0,1,0,3,1,3,6,7,1,4,Detchd,1,2,440.0,3,3,2,0,0,180,0,0,0,0,10,2009,WD ,147500,11.901583454762012
1058,528114040,20,RL,104.0,14418,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,480.0,4,2,PConc,5,3,4,6,1375.0,1,0.0,575.0,1950.0,GasA,2,Y,4,1950,0,0,1950,1,0,2,0,2,1,4,7,7,1,4,Attchd,3,3,706.0,3,3,2,156,207,0,0,0,0,0,5,2008,WD ,383000,12.855790268162783
2348,527354040,20,RL,80.0,10400,Pave,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,2,2,CBlock,4,3,3,6,929.0,1,0.0,916.0,1845.0,GasA,2,Y,4,1872,0,0,1872,0,1,2,0,3,1,2,6,7,1,3,Attchd,3,2,604.0,3,3,2,197,39,0,0,0,0,0,6,2006,WD ,241500,12.394624752074764
1527,909252220,50,RL,63.0,15564,Pave,3,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,BrkTil,4,3,1,1,0.0,1,0.0,676.0,676.0,GasA,2,Y,4,676,588,0,1264,0,0,1,0,3,1,2,6,7,0,0,Detchd,1,2,400.0,3,3,2,424,0,0,0,0,0,400,1,2008,WD ,147500,11.901583454762012
1011,527208010,60,RL,101.0,13543,Pave,2,HLS,3,Corner,2,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,130.0,3,2,PConc,5,3,4,6,16.0,1,0.0,1152.0,1168.0,GasA,2,Y,4,1168,1332,0,2500,0,0,3,1,5,1,4,9,7,1,4,BuiltIn,3,3,683.0,3,3,2,192,32,0,0,0,0,0,7,2008,WD ,355000,12.779873068457553
1332,903225050,45,RM,50.0,6130,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,3,1,5,784.0,1,0.0,0.0,784.0,GasA,2,Y,4,784,0,0,784,1,0,1,0,2,1,3,5,7,0,0,NA,0,0,0.0,0,0,2,0,0,116,0,0,0,0,5,2008,WD ,109500,11.603679828238693
709,902205010,30,RM,50.0,5925,Pave,3,Lvl,3,Corner,2,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,BrkTil,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,N,3,612,0,0,612,0,0,1,0,1,1,2,4,7,0,0,Detchd,1,1,308.0,3,2,0,0,0,25,0,0,0,0,10,2009,WD ,45000,10.714417768752456
209,904100140,70,RL,60.0,24090,Pave,3,Lvl,3,Inside,2,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,3,3,2,1,0.0,1,0.0,1032.0,1032.0,GasA,3,Y,4,1207,1196,0,2403,0,0,2,0,4,1,2,10,7,2,3,Attchd,1,1,349.0,3,3,2,56,0,318,0,0,0,0,6,2010,COD,244400,12.406561506279576
619,534476150,20,RL,80.0,9600,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,2,2,CBlock,3,3,1,6,1285.0,1,0.0,131.0,1416.0,GasA,2,Y,4,1644,0,0,1644,1,0,1,0,3,1,2,7,7,2,4,Attchd,3,2,418.0,3,3,2,110,0,0,0,0,0,0,10,2009,WD ,167000,12.025749091398891
2150,907262020,60,RL,65.0,8158,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,3,2,PConc,4,3,1,1,0.0,1,0.0,860.0,860.0,GasA,2,Y,4,860,869,0,1729,0,0,2,1,3,1,3,7,7,0,0,Attchd,3,2,542.0,3,3,2,386,63,0,0,0,0,0,8,2007,WD ,200000,12.206072645530174
2704,904302020,30,RL,50.0,5220,Pave,2,Lvl,3,Inside,2,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,830.0,830.0,GasA,2,Y,4,879,0,0,879,0,0,1,0,2,1,2,4,7,0,0,Detchd,1,1,180.0,3,3,1,0,108,0,0,0,0,0,1,2006,WD ,80000,11.289781913656018
