id,pid,saleprice,log_saleprice,neighborhood,overall_qual,ms_zoning,ms_subclass_60_house_style_2Story,lot_area,lot_shape,lot_frontage,paved_drive,gr_liv_area,totrms_abvgrd,kitchen_qual,fireplaces,fireplace_qu,abv_grd_sf,total_bath,below_grd_sf,overall_bsmt_score,exter_qual,total_outdoor_area,garage_cars,overall_garage_score,foundation_PConc,garage_type_Attchd,garage_type_Detchd,roof_style_Hip,exterior_1st_VinylSd,mas_vnr_type_None,age,electrical,sale_type_New
309,911370510,246000,12.4130868149145,3,8,2,0,3811,2,44.0,2,1646,5,3,1,4,1646,4,2967.0,15,3,1047.0,2,9,1,1,0,1,0,0,5,4,0
1020,527302070,181900,12.111212364506214,3,7,3,0,10825,2,60.0,2,1260,6,2,0,0,1260,3,2007.0,12,3,924.0,2,7,0,1,0,0,0,0,25,4,0
178,902206040,130000,11.77528972943772,1,5,2,0,5500,3,50.0,2,1316,6,2,0,0,926,2,1160.0,6,2,484.0,2,7,0,0,1,0,0,1,9,4,0
1975,902105110,132000,11.790557201568507,1,5,2,0,9600,3,60.0,2,1432,7,2,0,0,1432,2,264.0,4,2,742.0,2,8,0,0,1,0,0,1,5,4,0
2096,906223040,220000,12.301382825334498,2,7,3,1,9317,3,75.0,2,1958,7,3,1,3,1958,4,1276.0,11,3,794.0,2,8,1,1,0,0,1,1,6,4,0
865,907252210,236500,12.373703486914124,3,8,3,0,11838,3,60.0,2,1788,7,4,1,3,1788,2,1753.0,8,3,875.0,2,8,1,1,0,1,1,1,8,4,0
385,527365030,263435,12.481561937216318,4,8,4,1,8004,2,75.0,2,1935,8,2,0,0,1935,4,1376.0,11,3,812.0,2,9,1,0,0,0,1,0,0,4,1
1362,903454100,141000,11.856515169360303,1,6,2,0,6876,3,60.0,2,1969,9,2,1,4,1272,2,1272.0,5,2,434.0,2,7,0,0,1,0,0,1,50,4,0
1091,528250030,213000,12.269047444691562,3,7,3,1,8396,2,60.0,2,1986,9,3,1,4,1986,3,847.0,6,3,798.0,2,9,1,0,0,0,1,0,5,4,0
317,916386020,179781,12.09949472246591,4,7,3,0,9803,3,73.0,2,1214,6,3,0,0,1214,2,1214.0,6,3,545.0,2,8,1,1,0,0,1,1,0,4,1
1076,528186160,234250,12.364144200100668,4,8,3,0,6240,3,48.0,2,1342,6,3,1,4,1342,3,2188.0,11,3,761.0,2,9,1,1,0,1,0,0,1,4,0
1573,916325080,287000,12.567237494741756,4,8,3,0,15498,2,60.0,2,2898,10,3,1,4,2898,3,2730.0,12,3,911.0,2,9,0,1,0,1,0,1,32,4,0
485,528275160,257500,12.458774999085929,3,8,3,1,12891,2,60.0,2,2004,8,3,1,4,2004,4,1521.0,12,3,692.0,3,9,1,0,0,0,1,1,7,4,0
2021,903234160,102000,11.532728092266408,1,6,2,0,6180,3,60.0,2,986,5,2,1,4,986,1,960.0,5,2,308.0,1,7,0,0,1,0,0,1,57,4,0
2032,903451110,139400,11.84510277730856,1,7,2,0,7449,3,57.0,0,1108,6,3,1,4,1108,1,637.0,5,2,485.0,1,7,1,1,0,0,0,1,57,2,0
2604,535381060,105000,11.56171562913966,1,3,3,0,10410,3,60.0,2,1214,6,2,0,0,1214,1,672.0,5,2,1312.0,3,7,1,0,1,0,0,1,56,4,0
1615,526355190,268000,12.498742259492994,2,8,3,0,15865,2,95.0,2,2217,8,3,1,3,2217,3,2568.0,12,3,1133.0,2,7,1,1,0,0,0,1,37,4,0
2736,905426150,274970,12.524417279788771,1,6,3,0,19690,2,60.0,2,2201,8,3,1,4,2201,2,697.0,8,3,1254.0,2,9,0,1,0,0,0,1,40,4,0
473,528228455,180000,12.100712129872347,3,7,3,0,3182,3,43.0,2,1220,5,3,1,4,1220,2,1236.0,13,3,529.0,2,9,1,1,0,0,1,0,3,4,0
1316,902306130,161000,11.9891596439666,1,7,2,0,9600,3,60.0,0,1378,7,3,1,4,1378,2,830.0,7,2,476.0,2,7,0,0,1,0,0,1,3,4,0
244,905478190,84900,11.34922937229944,1,4,3,0,11100,3,60.0,2,930,6,3,0,0,930,1,0.0,0,2,308.0,1,7,0,0,1,0,0,1,4,4,0
152,535304060,119000,11.686878772093667,2,5,3,0,13587,3,70.0,2,988,5,2,0,0,988,2,1520.0,9,2,264.0,1,7,0,1,0,0,0,1,52,4,0
1588,921201060,370000,12.821258284620408,4,8,3,0,11447,2,85.0,2,1964,7,3,1,4,1964,4,3535.0,14,3,1831.0,3,9,1,1,0,0,1,0,2,4,0
2111,906392080,175900,12.077670930725647,3,7,3,0,7242,3,64.0,2,1270,6,3,0,0,1270,2,1270.0,6,3,620.0,2,8,1,1,0,0,1,1,1,4,0
813,906226120,142953,11.870271183889114,2,5,3,0,7018,3,64.0,2,2240,12,2,0,0,2240,2,0.0,0,2,682.0,2,7,0,0,1,0,0,1,30,4,0
1854,533250190,279700,12.541472879190051,4,8,3,0,9466,1,50.0,2,1494,5,3,1,4,1494,3,1951.0,10,3,725.0,2,9,1,1,0,0,0,1,12,4,0
2575,535152280,132000,11.790557201568507,2,5,3,0,8400,3,70.0,2,1364,6,2,1,4,1364,2,1802.0,8,2,391.0,1,8,0,1,0,0,0,1,49,4,0
867,907253130,313000,12.65395846952229,3,9,3,1,11050,3,60.0,2,2153,8,4,2,5,2153,4,2344.0,13,3,1335.0,3,9,1,1,0,1,1,0,9,4,0
2879,911175360,108000,11.589886506106357,1,4,7,0,11040,3,60.0,2,1336,7,2,0,0,1336,2,1274.0,7,2,737.0,1,7,0,0,0,0,0,1,56,4,0
1494,908128110,165400,12.016122061571728,1,7,3,1,6931,3,60.0,2,1656,7,3,1,4,1656,3,746.0,6,3,795.0,2,9,1,0,0,0,1,0,4,4,0
2771,907130110,187000,12.138863895836725,3,6,3,1,12438,2,65.0,2,1499,6,3,1,3,1499,3,781.0,6,3,1045.0,2,8,1,1,0,0,1,0,11,4,0
496,528321010,403000,12.90669184092882,4,8,3,1,15138,2,174.0,2,2794,9,4,1,3,2794,4,2151.0,11,3,1664.0,3,9,1,1,0,0,1,0,13,4,0
1651,527327050,195000,12.180754837545884,3,6,3,1,12046,2,60.0,2,2030,8,3,1,3,2030,3,1004.0,6,2,1073.0,2,9,0,1,0,0,0,0,31,4,0
1913,535105110,158500,11.973509872299472,2,6,3,0,9600,2,100.0,2,1254,6,2,1,4,1254,2,1818.0,11,2,984.0,2,8,0,1,0,1,0,0,46,4,0
2790,907251100,255000,12.449018824140564,3,8,3,1,11367,3,90.0,2,1989,7,3,1,4,1989,4,1997.0,12,3,1055.0,2,9,1,1,0,0,1,0,4,4,0
1541,909428170,236500,12.373703486914124,3,5,3,0,26073,2,56.0,2,1898,7,2,2,3,1898,3,3014.0,7,2,759.0,2,7,1,1,0,0,0,1,52,3,0
1684,527455250,129250,11.769503792370676,2,5,3,0,7150,3,65.0,2,988,5,2,0,0,988,2,1713.0,8,2,412.0,1,7,0,0,1,1,0,0,41,4,0
301,909475140,289000,12.57418196709457,3,7,3,0,15602,2,100.0,2,1801,6,2,2,3,1801,3,2748.0,9,2,699.0,2,9,0,1,0,0,0,1,13,4,0
1569,914476080,100000,11.512925464970229,2,5,3,0,10260,3,76.0,2,1872,8,2,0,0,1872,4,0.0,0,2,484.0,2,7,0,1,0,0,0,1,32,4,0
2153,907275150,275000,12.524526376648708,3,8,3,1,12728,3,60.0,2,2439,7,3,1,3,2439,4,2729.0,12,3,1121.0,2,9,1,1,0,0,1,0,6,4,0
1467,907265100,207000,12.240474072247506,3,8,3,1,11690,2,96.0,2,1764,7,3,1,3,1764,3,850.0,8,3,901.0,2,7,1,1,0,0,1,0,8,4,0
2540,534226060,146000,11.891361900690471,2,5,3,0,9230,3,71.0,2,1200,6,3,0,0,1200,3,1525.0,11,2,1114.0,2,7,0,0,1,1,0,0,8,4,0
2368,527450460,116000,11.661345470088502,1,6,2,0,1890,3,21.0,2,1030,6,2,0,0,1030,2,776.0,9,2,644.0,1,7,0,0,1,0,0,0,34,4,0
874,907285020,219500,12.299107511497365,3,7,3,1,9375,3,60.0,2,2034,8,3,0,0,2034,4,1796.0,11,2,1830.0,2,8,1,1,0,0,1,0,11,4,0
463,528188020,173000,12.061046873479915,4,7,3,0,3480,3,48.0,2,1405,6,3,1,3,1405,2,1405.0,6,3,825.0,2,8,1,1,0,0,1,0,6,4,0
784,905377010,135000,11.813030057420567,1,4,3,0,17140,3,60.0,2,1229,6,2,0,0,1229,1,2193.0,9,2,284.0,1,8,0,1,0,0,1,1,53,3,0
2149,907260050,213000,12.269047444691562,3,7,3,1,8749,3,70.0,2,1932,7,3,1,4,1932,4,1633.0,11,3,730.0,2,8,1,1,0,0,1,1,4,4,0
2069,905226130,150000,11.918390573078392,2,6,3,0,11375,3,91.0,2,1299,6,3,1,3,1299,1,1703.0,7,2,855.0,2,7,0,1,0,0,1,1,12,4,0
1743,528228275,194201,12.17664898415669,3,7,3,0,3922,3,53.0,2,1402,7,3,1,4,1402,4,1258.0,9,3,856.0,3,9,1,1,0,0,1,0,0,4,1
472,528228450,181000,12.106252310247962,3,7,3,0,3182,3,43.0,2,1504,7,3,1,4,1504,2,1362.0,11,3,629.0,2,9,1,1,0,0,1,0,3,4,0
1921,535154080,157900,11.969717200243734,2,6,3,0,9750,3,75.0,2,1442,7,2,0,0,1442,2,2050.0,7,2,819.0,1,8,0,1,0,0,0,0,49,4,0
2778,907187010,217000,12.287652632522596,3,7,3,1,13426,2,72.0,2,1779,7,3,1,3,1779,4,1845.0,12,3,901.0,2,9,1,1,0,0,1,1,6,4,0
526,528480040,252000,12.43718436649356,4,8,4,1,10574,3,85.0,2,1953,9,3,1,4,1953,3,1082.0,7,3,1253.0,3,8,1,1,0,0,1,1,3,4,0
2795,907262080,197000,12.190959007720126,3,7,3,1,8726,3,70.0,2,1909,8,3,0,0,1909,3,872.0,6,3,637.0,2,8,1,0,0,0,1,1,4,4,0
478,528240030,189500,12.15214430350462,3,7,3,1,7984,2,62.0,2,1630,7,3,1,4,1630,3,868.0,6,3,804.0,2,9,1,0,0,0,1,0,4,4,0
2841,909101050,116000,11.661345470088502,1,5,3,0,8248,3,45.0,1,1250,7,1,0,0,1250,3,686.0,5,2,583.0,1,7,0,0,1,0,0,1,56,4,0
119,534251320,143000,11.870599909242044,3,6,3,0,9790,3,60.0,2,1328,6,2,2,4,1328,3,1897.0,9,2,1005.0,2,7,0,1,0,1,0,0,47,4,0
1960,535451040,119000,11.686878772093667,2,5,3,0,7200,3,60.0,2,988,6,2,0,0,988,1,1410.0,8,2,356.0,1,7,0,1,0,0,0,1,57,4,0
1277,535455090,127500,11.755871643580615,2,6,3,0,7200,3,60.0,2,1278,6,2,0,0,1278,1,1527.0,7,2,240.0,1,7,0,1,0,0,0,1,54,3,0
2466,528480110,200825,12.210189161042011,4,6,4,1,8125,3,65.0,2,1716,7,3,0,0,1716,3,858.0,6,3,668.0,2,8,1,1,0,0,1,1,1,4,0
2844,909101330,35000,10.46310334047155,1,2,3,0,8088,3,60.0,0,498,3,2,0,0,498,1,498.0,5,2,316.0,1,5,0,0,1,0,0,1,51,2,0
1028,527357180,292500,12.58621994565405,3,7,3,1,12511,2,60.0,2,2840,8,3,2,4,2840,4,2408.0,10,3,1706.0,4,10,1,1,0,0,0,0,30,4,0
1043,527451060,106000,11.571194373094205,1,6,2,0,1869,3,21.0,2,987,5,2,0,0,987,2,804.0,7,2,407.0,1,7,0,0,1,0,0,0,38,4,0
231,905201030,85000,11.350406535472452,2,4,3,0,9259,3,94.0,0,756,4,2,0,0,756,1,660.0,4,2,520.0,2,7,0,0,1,0,0,1,60,4,0
461,528186010,286500,12.56549381513693,4,8,3,0,16770,3,129.0,2,1712,8,3,1,4,1712,3,2908.0,15,3,1372.0,3,8,1,1,0,1,1,0,6,4,0
33,527452190,127500,11.755871643580615,2,6,3,0,4043,3,53.0,2,1069,4,2,1,2,1069,2,1429.0,10,2,660.0,2,8,0,1,0,0,0,1,33,4,0
1795,528456230,210400,12.256765759845692,4,7,4,0,9000,3,75.0,2,1335,6,3,0,0,1335,2,1335.0,6,3,785.0,2,8,1,1,0,0,1,1,0,4,1
1073,528186030,274000,12.520883385370206,4,8,3,0,12677,2,62.0,2,1518,6,4,1,4,1518,2,2736.0,15,4,1385.0,2,8,1,1,0,1,0,0,4,4,0
1576,916384100,264966,12.487356794850175,4,8,3,1,12852,2,107.0,2,1780,6,3,1,4,1780,4,1690.0,13,3,804.0,2,9,1,1,0,0,1,1,1,4,1
2044,903484080,50000,10.819778284410283,1,4,2,0,10320,3,60.0,0,1484,6,2,0,0,1370,2,771.0,5,1,573.0,1,6,0,0,1,0,0,1,57,4,0
185,902327040,139000,11.842229212112828,1,5,2,0,10800,3,60.0,2,1652,7,2,0,0,1652,3,1372.0,5,2,612.0,1,7,1,0,1,0,0,1,60,4,0
1828,532476080,300000,12.611537753638338,4,7,3,1,19522,2,60.0,2,2503,7,3,1,3,2503,4,1950.0,11,3,1117.0,2,8,1,1,0,0,0,0,17,4,0
344,526355080,345000,12.751299696013495,2,8,3,0,13860,3,75.0,2,2704,9,4,3,3,2704,4,3362.0,14,3,918.0,2,9,0,1,0,0,0,1,14,4,0
2152,907275080,228000,12.337100907936575,3,8,3,0,11927,3,73.0,2,1592,7,3,1,3,1592,2,1964.0,12,3,1158.0,2,9,1,1,0,1,0,0,12,4,0
1752,528250010,165500,12.016726473799254,3,7,3,0,11950,2,60.0,2,1394,7,3,1,3,1394,3,384.0,6,3,500.0,2,9,1,0,0,0,1,1,4,4,0
2637,902100130,107000,11.580584113444043,1,4,2,0,9906,3,57.0,2,1328,8,2,0,0,1328,1,686.0,5,2,442.0,1,7,0,0,1,0,0,1,56,4,0
1000,527127140,286000,12.56374708980199,4,8,3,0,4923,3,41.0,2,1593,5,4,1,4,1593,3,2746.0,14,3,1026.0,2,9,1,1,0,0,0,1,6,4,0
727,902477120,34900,10.46024210819052,1,4,7,0,7879,3,60.0,0,720,4,2,0,0,720,1,1215.0,7,2,638.0,0,0,0,0,0,0,0,1,59,3,0
2612,535403040,115000,11.652687407345388,2,5,3,0,7800,2,66.0,2,912,5,2,0,0,912,1,1224.0,7,2,288.0,1,7,0,1,0,0,0,1,42,4,0
2422,528228340,215000,12.2783933071098,3,8,3,0,3196,3,60.0,2,1456,7,3,1,3,1456,2,1273.0,9,3,603.0,2,9,1,1,0,0,1,0,3,4,0
752,903429110,179900,12.100156419938624,1,7,2,0,9928,3,68.0,0,1944,8,2,0,0,1944,2,672.0,5,2,268.0,1,7,0,0,1,0,0,1,15,4,0
15,527182190,212000,12.26434155365415,4,8,3,0,6820,2,60.0,2,1502,4,3,0,0,1502,3,1856.0,13,3,722.0,2,8,1,1,0,0,0,1,25,4,0
2319,527108030,250000,12.429216196844385,3,8,3,1,13128,2,50.0,2,2064,7,3,1,4,2064,3,1074.0,6,3,862.0,2,9,1,1,0,0,1,0,1,4,0
2681,903233100,149000,11.911701584927595,1,5,2,0,6240,3,52.0,2,1576,8,2,1,4,1576,1,1042.0,5,2,225.0,1,7,0,0,1,0,0,1,56,4,0
1006,527163100,188000,12.144197241812089,3,6,3,1,8000,3,60.0,2,1658,8,2,1,3,1658,4,992.0,11,2,739.0,2,9,1,1,0,0,0,1,12,4,0
2596,535375040,99800,11.510923462299557,1,3,3,0,10410,3,60.0,0,713,5,3,0,0,713,1,713.0,5,2,607.0,1,5,1,0,1,0,1,1,5,4,0
2002,902408080,159500,11.979799201207037,1,7,2,0,10800,3,60.0,1,2554,8,2,0,0,2554,2,718.0,5,2,895.0,2,7,0,0,1,0,0,1,9,4,0
55,528231020,184500,12.125404742462718,3,7,3,0,13300,2,67.0,2,1374,7,3,1,4,1374,4,710.0,11,3,500.0,2,9,1,0,0,0,1,1,6,4,0
2104,906380070,276000,12.528156144699286,3,8,3,1,9588,2,69.0,2,2574,10,4,1,4,2574,3,1482.0,7,3,1286.0,3,9,1,0,0,0,0,0,0,4,1
1682,527453010,155000,11.951180395901384,2,6,3,0,2308,3,24.0,2,1548,7,3,1,3,1548,4,1360.0,10,2,488.0,2,7,0,0,1,0,0,1,31,4,0
977,923227080,160000,11.982929094215963,2,5,3,0,13383,2,83.0,2,1404,7,2,1,1,1404,2,1782.0,8,2,696.0,2,7,0,1,0,1,0,0,9,4,0
2548,534403440,157500,11.967180737247824,2,5,3,1,9350,3,85.0,2,1440,7,2,1,1,1440,2,1080.0,9,2,752.0,2,9,0,1,0,0,0,1,42,4,0
340,924151040,285000,12.560244459250788,2,8,3,0,9892,3,76.0,2,1803,6,3,2,3,1803,5,3020.0,14,3,897.0,2,7,1,1,0,1,1,1,15,4,0
1487,908102040,145900,11.890676734510876,1,5,3,0,8777,3,67.0,0,2200,9,2,0,0,2200,6,2356.0,9,2,70.0,0,0,0,0,0,0,0,1,5,4,0
1423,906223220,229000,12.341477282536376,2,7,3,0,10541,2,85.0,2,2037,8,3,1,3,2037,3,672.0,8,3,605.0,2,9,1,1,0,0,1,1,12,4,0
1342,903230120,79000,11.27720313144916,1,4,2,0,5940,2,99.0,2,896,4,2,0,0,896,1,0.0,0,2,280.0,1,7,1,0,1,0,0,1,58,3,0
1949,535378080,128500,11.763684183317412,1,4,3,0,10284,3,60.0,2,1281,6,2,0,0,1281,3,2181.0,10,2,580.0,2,7,0,0,1,0,0,1,14,4,0
2444,528315070,286000,12.56374708980199,4,8,3,1,9660,2,84.0,2,1976,7,3,1,5,1976,4,1835.0,11,3,1368.0,3,9,1,1,0,0,1,0,8,4,0
345,527105070,189500,12.15214430350462,3,6,3,1,10179,2,88.0,2,1608,7,2,1,3,1608,3,1792.0,10,2,752.0,2,9,1,1,0,0,1,1,12,4,0
650,535353060,102900,11.54151292182214,2,5,3,0,9533,3,75.0,2,1210,7,2,0,0,1210,2,0.0,0,2,1064.0,1,9,0,1,0,1,0,0,56,3,0
192,903204040,128500,11.763684183317412,1,5,2,0,5830,3,53.0,2,1612,7,2,0,0,1612,2,1776.0,7,2,363.0,1,7,0,0,1,0,0,1,13,4,0
1945,535354260,156000,11.957611286231677,2,5,3,0,12099,2,60.0,2,1728,7,2,1,4,1216,2,1414.0,6,2,571.0,1,7,0,1,0,0,0,1,3,4,0
2277,921205070,281213,12.54686766829102,4,8,3,1,12665,2,88.0,2,2482,9,3,1,4,2482,3,1094.0,9,3,1070.0,3,9,1,0,0,1,1,0,1,4,0
1266,535427070,242000,12.396693005138824,2,7,3,0,27650,1,313.0,2,2069,9,3,1,4,2069,3,1010.0,14,2,505.0,2,8,0,1,0,0,0,1,1,4,0
674,535425070,157500,11.967180737247824,2,6,3,0,17600,2,60.0,2,1478,6,2,2,4,1478,3,2748.0,8,2,568.0,2,7,0,1,0,0,0,0,49,3,0
2823,908128100,196500,12.188417710291452,1,7,3,1,7162,3,62.0,2,1724,8,3,1,4,1724,3,796.0,6,3,1031.0,2,9,1,0,0,1,0,0,2,4,0
2772,907131070,193000,12.170445467887022,3,7,3,0,8685,2,60.0,2,1425,5,2,0,0,1425,3,2271.0,12,2,721.0,2,8,1,1,0,0,1,1,8,4,0
2015,903231180,132000,11.790557201568507,1,5,2,0,6240,3,52.0,2,1322,7,2,0,0,1322,2,720.0,7,2,280.0,1,7,0,0,1,0,0,1,55,4,0
2642,902106090,139900,11.848683160653572,1,7,2,0,6451,3,58.0,2,1428,7,2,0,0,1428,2,920.0,7,2,924.0,2,9,0,0,1,0,0,1,36,4,0
144,535153070,148000,11.904967552746252,2,6,3,0,8760,3,73.0,2,1194,6,2,0,0,1194,2,1194.0,5,2,652.0,1,8,0,1,0,1,0,0,51,4,0
1712,528172030,281500,12.547887726561882,4,8,3,1,12568,3,60.0,2,1818,8,4,1,4,1818,4,1564.0,14,3,1320.0,3,9,1,1,0,1,1,0,0,4,1
1708,528150110,342000,12.742566016044742,4,8,3,1,13069,2,99.0,2,2956,11,4,1,5,2956,3,1706.0,8,3,1662.0,3,8,1,0,0,0,1,0,3,4,0
2890,914476130,148000,11.904967552746252,2,6,3,0,11080,3,140.0,2,1210,6,2,0,0,1210,3,1704.0,12,2,785.0,2,7,0,1,0,0,0,0,31,4,0
1157,532479020,140000,11.84939770159144,2,5,3,0,10759,3,70.0,2,1641,5,2,1,4,1641,2,1191.0,7,2,582.0,2,7,0,0,1,0,0,1,36,4,0
2550,534428060,150000,11.918390573078392,2,5,3,0,8973,3,69.0,2,1053,6,4,0,0,1053,3,1575.0,7,2,1095.0,2,8,0,0,0,0,0,0,15,3,0
1104,528354100,279500,12.540757571577291,4,7,3,1,10990,2,97.0,2,2125,12,3,2,3,2125,4,1915.0,12,3,744.0,2,8,1,1,0,0,1,1,11,4,0
2183,908186050,140000,11.84939770159144,1,6,2,0,3675,3,35.0,2,1072,5,3,0,0,1072,2,1014.0,14,2,645.0,2,9,1,0,0,0,1,0,2,4,0
2887,914452060,145000,11.884489021402713,2,6,3,0,8385,3,65.0,2,1664,10,2,0,0,1664,2,1664.0,6,2,616.0,2,7,0,0,0,0,0,1,28,4,0
29,527427230,184000,12.122691036591124,2,7,1,0,5858,2,26.0,2,1337,5,3,1,2,1337,3,2456.0,11,3,782.0,2,9,1,1,0,0,0,1,11,4,0
108,533253210,206000,12.235631447771718,3,8,3,0,3880,2,40.0,2,1226,4,3,1,3,1226,2,2278.0,14,3,785.0,2,9,0,1,0,0,0,1,32,4,0
2286,923226300,85500,11.356271654924852,1,4,2,0,1504,3,21.0,2,1092,5,2,0,0,1092,2,798.0,8,2,253.0,1,7,0,1,0,0,0,1,35,4,0
1533,909276170,188700,12.147913731356642,3,6,3,0,11988,2,74.0,2,1660,6,2,1,4,1660,2,1041.0,6,2,240.0,1,7,0,0,1,1,0,1,13,3,0
376,527353020,200000,12.206072645530174,3,6,3,0,10928,3,80.0,2,1671,7,2,1,3,1671,2,1790.0,6,2,892.0,2,8,1,1,0,0,1,0,23,4,0
800,906201021,162000,11.99535161421452,2,7,3,0,10778,2,74.0,2,1061,4,3,0,0,1061,3,1514.0,11,3,612.0,2,7,1,1,0,0,0,1,18,4,0
1395,905226030,108000,11.589886506106357,2,5,3,0,10200,3,60.0,0,672,4,2,0,0,672,1,672.0,5,2,408.0,1,7,1,0,1,0,0,1,11,4,0
388,527375100,213000,12.269047444691562,3,5,3,0,9373,2,60.0,2,1621,7,2,2,2,1621,3,2954.0,12,2,1129.0,2,8,0,1,0,0,0,0,34,4,0
1689,528102130,318000,12.669806661762314,4,8,3,0,12085,3,93.0,2,1734,7,4,1,4,1734,3,2738.0,12,3,1256.0,3,8,1,1,0,1,1,0,0,4,1
716,902325070,106000,11.571194373094205,1,5,2,0,8100,3,90.0,0,2138,11,2,0,0,2138,2,849.0,5,2,556.0,2,4,1,0,1,1,0,1,44,3,0
2737,905427010,235000,12.367340793126296,1,6,3,0,19950,3,114.0,1,2009,8,2,2,4,2009,2,672.0,5,2,1017.0,3,7,1,0,0,0,0,1,56,4,0
120,534276360,128950,11.76718001130949,2,4,3,0,9320,2,77.0,2,1225,6,2,0,0,1225,3,1519.0,9,2,352.0,0,0,0,0,0,0,0,1,51,4,0
1230,535104020,163000,12.0015054797889,2,6,3,0,10197,2,80.0,2,1362,6,2,1,3,1362,3,1650.0,9,2,1015.0,2,7,0,1,0,0,0,0,47,4,0
2047,904301110,126000,11.744037185933616,1,5,3,0,8160,3,60.0,1,1134,7,2,0,0,1134,3,1068.0,9,2,240.0,1,7,0,0,1,0,0,1,57,2,0
1293,902109110,200000,12.206072645530174,1,7,2,0,11426,3,63.0,0,2082,6,3,0,0,2082,3,1362.0,6,2,1002.0,2,7,1,0,1,0,1,1,5,4,0
1915,535106180,144000,11.877568578558138,2,5,3,0,11344,3,78.0,2,1524,7,2,0,0,1524,2,1334.0,8,2,495.0,1,7,0,1,0,0,0,0,49,3,0
1968,535457040,141000,11.856515169360303,2,5,3,0,8000,3,80.0,2,1800,10,2,0,0,1800,2,1800.0,5,2,0.0,0,0,0,0,0,0,0,1,46,4,0
1766,528344020,322500,12.683858415217964,4,8,3,1,11002,2,74.0,2,2582,9,3,1,3,2582,4,2437.0,11,3,1104.0,3,9,1,1,0,0,1,1,8,4,0
268,907290040,224900,12.323411137947408,3,7,3,0,12137,1,48.0,2,1661,6,3,0,0,1661,2,1649.0,6,2,1074.0,2,8,1,1,0,0,1,0,12,4,0
729,903200080,223500,12.31716669303576,1,5,3,0,21384,3,144.0,2,1576,6,3,1,3,1576,4,2633.0,13,2,840.0,2,8,0,1,0,0,0,1,5,4,0
902,908276150,112000,11.626254150277232,1,4,3,0,8926,2,60.0,2,960,5,2,0,0,960,1,672.0,5,2,512.0,1,7,0,0,0,0,0,1,53,3,0
993,527105050,187500,12.141534124392605,3,6,3,1,8702,2,72.0,2,1604,7,2,1,3,1604,3,1632.0,8,2,506.0,2,9,1,1,0,0,1,1,10,4,0
766,904301375,61000,11.018629143155447,1,1,3,0,10020,2,60.0,2,904,4,1,0,0,904,2,1033.0,10,1,0.0,0,0,0,0,0,0,0,1,59,3,0
903,909101010,110000,11.608235644774552,1,6,3,0,12354,3,67.0,2,1196,7,3,0,0,1196,1,684.0,6,2,574.0,2,7,0,0,1,0,0,1,9,4,0
1221,534451170,52000,10.858998997563564,1,3,3,0,4130,2,56.0,0,729,5,2,0,0,729,1,270.0,5,3,0.0,0,0,0,0,0,0,1,1,5,4,0
1719,528174040,207000,12.240474072247506,4,6,3,0,6289,2,41.0,2,1362,6,3,1,4,1362,3,2124.0,12,3,936.0,2,8,1,1,0,0,1,0,1,4,0
1521,909201110,130000,11.77528972943772,1,5,1,0,8525,3,55.0,0,1964,7,2,0,0,1964,2,940.0,7,2,192.0,0,0,1,0,0,0,0,1,58,3,0
2707,905101330,90000,11.407564949312402,2,4,3,0,10791,3,72.0,2,1296,6,2,0,0,1296,2,0.0,0,2,516.0,2,7,0,0,0,0,0,1,39,4,0
987,923400110,130000,11.77528972943772,2,5,3,1,10429,3,62.0,2,1287,6,2,0,0,1287,2,954.0,10,2,590.0,2,7,1,0,1,0,0,1,17,4,0
2558,534453150,127000,11.751942365440728,1,5,3,0,7438,2,92.0,2,1252,5,2,0,0,1252,1,504.0,4,2,680.0,2,7,1,1,0,0,0,1,15,4,0
1778,528429090,320000,12.676076274775909,4,9,3,0,11670,2,84.0,2,1905,8,4,1,4,1905,2,1905.0,7,4,1281.0,3,9,1,1,0,1,1,0,1,4,0
2601,535379100,120000,11.695247021764184,1,5,3,0,10800,3,60.0,2,1130,5,2,1,4,1130,2,1941.0,7,2,949.0,2,7,0,0,1,1,0,1,56,4,0
74,531369060,181000,12.106252310247962,2,7,3,1,11920,3,70.0,2,1659,8,3,0,0,1659,3,831.0,8,3,818.0,2,8,1,1,0,0,1,0,6,4,0
2190,908250100,110000,11.608235644774552,1,4,3,0,9450,3,68.0,2,894,5,2,0,0,894,1,1446.0,6,2,400.0,2,7,0,0,1,0,0,1,53,4,0
701,902109130,94550,11.456884074086604,1,4,2,0,7627,3,63.0,0,1701,8,1,0,0,1701,2,600.0,4,1,148.0,0,0,0,0,0,0,0,1,59,4,0
2556,534451120,85500,11.356271654924852,1,4,3,0,5900,2,51.0,2,869,4,1,0,0,869,1,440.0,6,2,0.0,0,0,1,0,0,0,0,1,48,3,0
2293,923229040,153500,11.941455846009388,2,5,3,0,9129,3,72.0,2,1008,4,3,1,2,1008,2,1846.0,13,2,1089.0,2,9,1,1,0,0,0,0,30,4,0
787,905402060,139600,11.84653646931041,1,3,3,0,13680,2,60.0,2,1733,8,2,1,4,1733,2,0.0,0,2,452.0,2,7,0,1,0,1,0,1,54,3,0
595,534202170,143000,11.870599909242044,2,5,3,0,9600,3,80.0,2,1568,7,2,0,0,1568,2,1568.0,5,2,640.0,2,7,0,1,0,1,0,1,42,4,0
